"","sim_num","time","rs","no","n_alive","n_kind","n_realist","n_selfish","vital.space","nf","Rep","fbs","fbsChar","init"
"843","S281",2000,5,0,44,44,0,0,0.923106497500961,5,0,1.25,"(5,5)","kind"
"846","S282",2000,5,0,38,38,0,0,0.923106497500961,5,0,1.25,"(5,5)","kind"
"849","S283",2000,5,0,35,35,0,0,0.923106497500961,5,0,1.25,"(5,5)","kind"
"852","S284",2000,5,0,37,37,0,0,0.923106497500961,5,0,1.25,"(5,5)","kind"
"855","S285",2000,5,0,42,42,0,0,0.923106497500961,5,0,1.25,"(5,5)","kind"
"858","S286",2000,5,0,38,38,0,0,0.923106497500961,5,0,1.25,"(5,5)","kind"
"861","S287",2000,5,0,40,40,0,0,0.923106497500961,5,0,1.25,"(5,5)","kind"
"864","S288",2000,5,0,42,42,0,0,0.923106497500961,5,0,1.25,"(5,5)","kind"
"867","S289",2000,5,0,39,39,0,0,0.923106497500961,5,0,1.25,"(5,5)","kind"
"870","S290",2000,5,0,40,40,0,0,0.923106497500961,5,0,1.25,"(5,5)","kind"
"873","S291",2000,5,0,41,41,0,0,0.923106497500961,5,0,1.25,"(5,5)","kind"
"876","S292",2000,5,0,43,43,0,0,0.923106497500961,5,0,1.25,"(5,5)","kind"
"879","S293",2000,5,0,38,38,0,0,0.923106497500961,5,0,1.25,"(5,5)","kind"
"882","S294",2000,5,0,42,42,0,0,0.923106497500961,5,0,1.25,"(5,5)","kind"
"885","S295",2000,5,0,42,42,0,0,0.923106497500961,5,0,1.25,"(5,5)","kind"
"888","S296",2000,5,0,36,36,0,0,0.923106497500961,5,0,1.25,"(5,5)","kind"
"891","S297",2000,5,0,40,40,0,0,0.923106497500961,5,0,1.25,"(5,5)","kind"
"894","S298",2000,5,0,41,41,0,0,0.923106497500961,5,0,1.25,"(5,5)","kind"
"897","S299",2000,5,0,40,40,0,0,0.923106497500961,5,0,1.25,"(5,5)","kind"
"900","S300",2000,5,0,41,41,0,0,0.923106497500961,5,0,1.25,"(5,5)","kind"
"903","S301",2000,3,50,0,0,0,0,0.784313725490196,5,0,0.3125,"(5,3)","kind"
"906","S302",2000,3,50,4,4,0,0,0.798923490965013,5,0,0.3125,"(5,3)","kind"
"909","S303",2000,3,50,3,3,0,0,0.772395232602845,5,0,0.3125,"(5,3)","kind"
"912","S304",2000,3,50,2,2,0,0,0.782006920415225,5,0,0.3125,"(5,3)","kind"
"915","S305",2000,3,50,3,3,0,0,0.801230296039985,5,0,0.3125,"(5,3)","kind"
"918","S306",2000,3,50,3,3,0,0,0.795847750865052,5,0,0.3125,"(5,3)","kind"
"921","S307",2000,3,50,2,2,0,0,0.77277970011534,5,0,0.3125,"(5,3)","kind"
"924","S308",2000,3,50,4,4,0,0,0.815455594002307,5,0,0.3125,"(5,3)","kind"
"927","S309",2000,3,50,4,4,0,0,0.808535178777393,5,0,0.3125,"(5,3)","kind"
"930","S310",2000,3,50,2,2,0,0,0.796232218377547,5,0,0.3125,"(5,3)","kind"
"933","S311",2000,3,50,3,3,0,0,0.765859284890427,5,0,0.3125,"(5,3)","kind"
"936","S312",2000,3,50,3,3,0,0,0.798154555940023,5,0,0.3125,"(5,3)","kind"
"939","S313",2000,3,50,1,1,0,0,0.80161476355248,5,0,0.3125,"(5,3)","kind"
"942","S314",2000,3,50,2,2,0,0,0.782775855440215,5,0,0.3125,"(5,3)","kind"
"945","S315",2000,3,50,1,1,0,0,0.798923490965013,5,0,0.3125,"(5,3)","kind"
"948","S316",2000,3,50,2,2,0,0,0.775086505190311,5,0,0.3125,"(5,3)","kind"
"951","S317",2000,3,50,5,5,0,0,0.783160322952711,5,0,0.3125,"(5,3)","kind"
"954","S318",2000,3,50,5,5,0,0,0.788927335640138,5,0,0.3125,"(5,3)","kind"
"957","S319",2000,3,50,1,1,0,0,0.801999231064975,5,0,0.3125,"(5,3)","kind"
"960","S320",2000,3,50,3,3,0,0,0.760861207227989,5,0,0.3125,"(5,3)","kind"
"963","S321",2000,3,50,1,1,0,0,0.777008842752787,5,0,0.3125,"(5,3)","kind"
"966","S322",2000,3,50,4,4,0,0,0.823144944252211,5,0,0.3125,"(5,3)","kind"
"969","S323",2000,3,50,4,4,0,0,0.803921568627451,5,0,0.3125,"(5,3)","kind"
"972","S324",2000,3,50,3,3,0,0,0.796232218377547,5,0,0.3125,"(5,3)","kind"
"975","S325",2000,3,50,7,7,0,0,0.798539023452518,5,0,0.3125,"(5,3)","kind"
"978","S326",2000,3,50,2,2,0,0,0.793540945790081,5,0,0.3125,"(5,3)","kind"
"981","S327",2000,3,50,4,4,0,0,0.795847750865052,5,0,0.3125,"(5,3)","kind"
"984","S328",2000,3,50,3,3,0,0,0.810457516339869,5,0,0.3125,"(5,3)","kind"
"987","S329",2000,3,50,3,3,0,0,0.780853517877739,5,0,0.3125,"(5,3)","kind"
"990","S330",2000,3,50,3,3,0,0,0.784698193002691,5,0,0.3125,"(5,3)","kind"
"993","S331",2000,3,50,2,2,0,0,0.776624375240292,5,0,0.3125,"(5,3)","kind"
"996","S332",2000,3,50,2,2,0,0,0.794309880815071,5,0,0.3125,"(5,3)","kind"
"999","S333",2000,3,50,2,2,0,0,0.803152633602461,5,0,0.3125,"(5,3)","kind"
"1002","S334",2000,3,50,1,1,0,0,0.784698193002691,5,0,0.3125,"(5,3)","kind"
"1005","S335",2000,3,50,2,2,0,0,0.788158400615148,5,0,0.3125,"(5,3)","kind"
"1008","S336",2000,3,50,0,0,0,0,0.801999231064975,5,0,0.3125,"(5,3)","kind"
"1011","S337",2000,3,50,1,1,0,0,0.789696270665129,5,0,0.3125,"(5,3)","kind"
"1014","S338",2000,3,50,5,5,0,0,0.794694348327566,5,0,0.3125,"(5,3)","kind"
"1017","S339",2000,3,50,3,3,0,0,0.779700115340254,5,0,0.3125,"(5,3)","kind"
"1020","S340",2000,3,50,2,2,0,0,0.779315647827759,5,0,0.3125,"(5,3)","kind"
"1023","S341",2000,3,50,2,2,0,0,0.779700115340254,5,0,0.3125,"(5,3)","kind"
"1026","S342",2000,3,50,2,2,0,0,0.784313725490196,5,0,0.3125,"(5,3)","kind"
"1029","S343",2000,3,50,3,3,0,0,0.790465205690119,5,0,0.3125,"(5,3)","kind"
"1032","S344",2000,3,50,2,2,0,0,0.766243752402922,5,0,0.3125,"(5,3)","kind"
"1035","S345",2000,3,50,2,2,0,0,0.795847750865052,5,0,0.3125,"(5,3)","kind"
"1038","S346",2000,3,50,2,2,0,0,0.793925413302576,5,0,0.3125,"(5,3)","kind"
"1041","S347",2000,3,50,1,1,0,0,0.780469050365244,5,0,0.3125,"(5,3)","kind"
"1044","S348",2000,3,50,4,4,0,0,0.775470972702807,5,0,0.3125,"(5,3)","kind"
"1047","S349",2000,3,50,3,3,0,0,0.790465205690119,5,0,0.3125,"(5,3)","kind"
"1050","S350",2000,3,50,2,2,0,0,0.784698193002691,5,0,0.3125,"(5,3)","kind"
"1053","S351",2000,3,50,1,1,0,0,0.803537101114956,5,0,0.3125,"(5,3)","kind"
"1056","S352",2000,3,50,3,3,0,0,0.797770088427528,5,0,0.3125,"(5,3)","kind"
"1059","S353",2000,3,50,3,3,0,0,0.781237985390234,5,0,0.3125,"(5,3)","kind"
"1062","S354",2000,3,50,2,2,0,0,0.787389465590158,5,0,0.3125,"(5,3)","kind"
"1065","S355",2000,3,50,5,5,0,0,0.778546712802768,5,0,0.3125,"(5,3)","kind"
"1068","S356",2000,3,50,1,1,0,0,0.775855440215302,5,0,0.3125,"(5,3)","kind"
"1071","S357",2000,3,50,2,2,0,0,0.78162245290273,5,0,0.3125,"(5,3)","kind"
"1074","S358",2000,3,50,1,1,0,0,0.78239138792772,5,0,0.3125,"(5,3)","kind"
"1077","S359",2000,3,50,3,3,0,0,0.799307958477509,5,0,0.3125,"(5,3)","kind"
"1080","S360",2000,3,50,4,4,0,0,0.785851595540177,5,0,0.3125,"(5,3)","kind"
"1083","S361",2000,3,50,3,3,0,0,0.796616685890042,5,0,0.3125,"(5,3)","kind"
"1086","S362",2000,3,50,2,2,0,0,0.785467128027682,5,0,0.3125,"(5,3)","kind"
"1089","S363",2000,3,50,2,2,0,0,0.753556324490581,5,0,0.3125,"(5,3)","kind"
"1092","S364",2000,3,50,5,5,0,0,0.764321414840446,5,0,0.3125,"(5,3)","kind"
"1095","S365",2000,3,50,2,2,0,0,0.773164167627835,5,0,0.3125,"(5,3)","kind"
"1098","S366",2000,3,50,3,3,0,0,0.805459438677432,5,0,0.3125,"(5,3)","kind"
"1101","S367",2000,3,50,1,1,0,0,0.797770088427528,5,0,0.3125,"(5,3)","kind"
"1104","S368",2000,3,50,2,2,0,0,0.785851595540177,5,0,0.3125,"(5,3)","kind"
"1107","S369",2000,3,50,0,0,0,0,0.793540945790081,5,0,0.3125,"(5,3)","kind"
"1110","S370",2000,3,50,6,6,0,0,0.778162245290273,5,0,0.3125,"(5,3)","kind"
"1113","S371",2000,3,50,3,3,0,0,0.80161476355248,5,0,0.3125,"(5,3)","kind"
"1116","S372",2000,3,50,3,3,0,0,0.77124183006536,5,0,0.3125,"(5,3)","kind"
"1119","S373",2000,3,50,1,1,0,0,0.777777777777778,5,0,0.3125,"(5,3)","kind"
"1122","S374",2000,3,50,1,1,0,0,0.780469050365244,5,0,0.3125,"(5,3)","kind"
"1125","S375",2000,3,50,4,4,0,0,0.785851595540177,5,0,0.3125,"(5,3)","kind"
"1128","S376",2000,3,50,1,1,0,0,0.787389465590158,5,0,0.3125,"(5,3)","kind"
"1131","S377",2000,3,50,4,4,0,0,0.787389465590158,5,0,0.3125,"(5,3)","kind"
"1134","S378",2000,3,50,0,0,0,0,0.778162245290273,5,0,0.3125,"(5,3)","kind"
"1137","S379",2000,3,50,5,5,0,0,0.796232218377547,5,0,0.3125,"(5,3)","kind"
"1140","S380",2000,3,50,0,0,0,0,0.781237985390234,5,0,0.3125,"(5,3)","kind"
"1143","S381",2000,3,50,2,2,0,0,0.782006920415225,5,0,0.3125,"(5,3)","kind"
"1146","S382",2000,3,50,3,3,0,0,0.797385620915033,5,0,0.3125,"(5,3)","kind"
"1149","S383",2000,3,50,5,5,0,0,0.811610918877355,5,0,0.3125,"(5,3)","kind"
"1152","S384",2000,3,50,4,4,0,0,0.789696270665129,5,0,0.3125,"(5,3)","kind"
"1155","S385",2000,3,50,1,1,0,0,0.784698193002691,5,0,0.3125,"(5,3)","kind"
"1158","S386",2000,3,50,2,2,0,0,0.770088427527874,5,0,0.3125,"(5,3)","kind"
"1161","S387",2000,3,50,1,1,0,0,0.79123414071511,5,0,0.3125,"(5,3)","kind"
"1164","S388",2000,3,50,1,1,0,0,0.79277201076509,5,0,0.3125,"(5,3)","kind"
"1167","S389",2000,3,50,2,2,0,0,0.786620530565167,5,0,0.3125,"(5,3)","kind"
"1170","S390",2000,3,50,1,1,0,0,0.787389465590158,5,0,0.3125,"(5,3)","kind"
"1173","S391",2000,3,50,3,3,0,0,0.789311803152634,5,0,0.3125,"(5,3)","kind"
"1176","S392",2000,3,50,0,0,0,0,0.800461361014994,5,0,0.3125,"(5,3)","kind"
"1179","S393",2000,3,50,4,4,0,0,0.787773933102653,5,0,0.3125,"(5,3)","kind"
"1182","S394",2000,3,50,3,3,0,0,0.801230296039985,5,0,0.3125,"(5,3)","kind"
"1185","S395",2000,3,50,2,2,0,0,0.801230296039985,5,0,0.3125,"(5,3)","kind"
"1188","S396",2000,3,50,2,2,0,0,0.798539023452518,5,0,0.3125,"(5,3)","kind"
"1191","S397",2000,3,50,3,3,0,0,0.780084582852749,5,0,0.3125,"(5,3)","kind"
"1194","S398",2000,3,50,1,1,0,0,0.788158400615148,5,0,0.3125,"(5,3)","kind"
"1197","S399",2000,3,50,3,3,0,0,0.79123414071511,5,0,0.3125,"(5,3)","kind"
"1200","S400",2000,3,50,2,2,0,0,0.808150711264898,5,0,0.3125,"(5,3)","kind"
"1203","S401",2000,4,50,11,11,0,0,0.758169934640523,5,0,0.625,"(5,4)","kind"
"1206","S402",2000,4,50,11,11,0,0,0.787773933102653,5,0,0.625,"(5,4)","kind"
"1209","S403",2000,4,50,11,11,0,0,0.805459438677432,5,0,0.625,"(5,4)","kind"
"1212","S404",2000,4,50,7,7,0,0,0.804690503652441,5,0,0.625,"(5,4)","kind"
"1215","S405",2000,4,50,13,13,0,0,0.784313725490196,5,0,0.625,"(5,4)","kind"
"1218","S406",2000,4,50,7,7,0,0,0.797385620915033,5,0,0.625,"(5,4)","kind"
"1221","S407",2000,4,50,8,8,0,0,0.76163014225298,5,0,0.625,"(5,4)","kind"
"1224","S408",2000,4,50,9,9,0,0,0.767781622452903,5,0,0.625,"(5,4)","kind"
"1227","S409",2000,4,50,9,9,0,0,0.816993464052288,5,0,0.625,"(5,4)","kind"
"1230","S410",2000,4,50,12,12,0,0,0.818531334102268,5,0,0.625,"(5,4)","kind"
"1233","S411",2000,4,50,11,11,0,0,0.762783544790465,5,0,0.625,"(5,4)","kind"
"1236","S412",2000,4,50,10,10,0,0,0.796232218377547,5,0,0.625,"(5,4)","kind"
"1239","S413",2000,4,50,5,5,0,0,0.773548635140331,5,0,0.625,"(5,4)","kind"
"1242","S414",2000,4,50,12,12,0,0,0.783160322952711,5,0,0.625,"(5,4)","kind"
"1245","S415",2000,4,50,7,7,0,0,0.789311803152634,5,0,0.625,"(5,4)","kind"
"1248","S416",2000,4,50,10,10,0,0,0.786620530565167,5,0,0.625,"(5,4)","kind"
"1251","S417",2000,4,50,9,9,0,0,0.799692425990004,5,0,0.625,"(5,4)","kind"
"1254","S418",2000,4,50,13,13,0,0,0.797001153402538,5,0,0.625,"(5,4)","kind"
"1257","S419",2000,4,50,9,9,0,0,0.785467128027682,5,0,0.625,"(5,4)","kind"
"1260","S420",2000,4,50,10,10,0,0,0.783929257977701,5,0,0.625,"(5,4)","kind"
"1263","S421",2000,4,50,11,11,0,0,0.772395232602845,5,0,0.625,"(5,4)","kind"
"1266","S422",2000,4,50,10,10,0,0,0.80238369857747,5,0,0.625,"(5,4)","kind"
"1269","S423",2000,4,50,3,3,0,0,0.789311803152634,5,0,0.625,"(5,4)","kind"
"1272","S424",2000,4,50,13,13,0,0,0.80161476355248,5,0,0.625,"(5,4)","kind"
"1275","S425",2000,4,50,11,11,0,0,0.780853517877739,5,0,0.625,"(5,4)","kind"
"1278","S426",2000,4,50,7,7,0,0,0.773933102652826,5,0,0.625,"(5,4)","kind"
"1281","S427",2000,4,50,5,5,0,0,0.785082660515186,5,0,0.625,"(5,4)","kind"
"1284","S428",2000,4,50,13,13,0,0,0.808150711264898,5,0,0.625,"(5,4)","kind"
"1287","S429",2000,4,50,13,13,0,0,0.793925413302576,5,0,0.625,"(5,4)","kind"
"1290","S430",2000,4,50,8,8,0,0,0.790849673202614,5,0,0.625,"(5,4)","kind"
"1293","S431",2000,4,50,11,11,0,0,0.789311803152634,5,0,0.625,"(5,4)","kind"
"1296","S432",2000,4,50,13,13,0,0,0.80161476355248,5,0,0.625,"(5,4)","kind"
"1299","S433",2000,4,50,11,11,0,0,0.786236063052672,5,0,0.625,"(5,4)","kind"
"1302","S434",2000,4,50,10,10,0,0,0.803537101114956,5,0,0.625,"(5,4)","kind"
"1305","S435",2000,4,50,10,10,0,0,0.797001153402538,5,0,0.625,"(5,4)","kind"
"1308","S436",2000,4,50,11,11,0,0,0.789311803152634,5,0,0.625,"(5,4)","kind"
"1311","S437",2000,4,50,10,10,0,0,0.783929257977701,5,0,0.625,"(5,4)","kind"
"1314","S438",2000,4,50,8,8,0,0,0.779700115340254,5,0,0.625,"(5,4)","kind"
"1317","S439",2000,4,50,8,8,0,0,0.775855440215302,5,0,0.625,"(5,4)","kind"
"1320","S440",2000,4,50,10,10,0,0,0.775470972702807,5,0,0.625,"(5,4)","kind"
"1323","S441",2000,4,50,14,14,0,0,0.776239907727797,5,0,0.625,"(5,4)","kind"
"1326","S442",2000,4,50,13,13,0,0,0.794694348327566,5,0,0.625,"(5,4)","kind"
"1329","S443",2000,4,50,10,10,0,0,0.785851595540177,5,0,0.625,"(5,4)","kind"
"1332","S444",2000,4,50,10,10,0,0,0.767012687427912,5,0,0.625,"(5,4)","kind"
"1335","S445",2000,4,50,12,12,0,0,0.793156478277586,5,0,0.625,"(5,4)","kind"
"1338","S446",2000,4,50,7,7,0,0,0.788542868127643,5,0,0.625,"(5,4)","kind"
"1341","S447",2000,4,50,14,14,0,0,0.801230296039985,5,0,0.625,"(5,4)","kind"
"1344","S448",2000,4,50,7,7,0,0,0.790465205690119,5,0,0.625,"(5,4)","kind"
"1347","S449",2000,4,50,10,10,0,0,0.785082660515186,5,0,0.625,"(5,4)","kind"
"1350","S450",2000,4,50,12,12,0,0,0.786620530565167,5,0,0.625,"(5,4)","kind"
"1353","S451",2000,4,50,7,7,0,0,0.805459438677432,5,0,0.625,"(5,4)","kind"
"1356","S452",2000,4,50,9,9,0,0,0.784313725490196,5,0,0.625,"(5,4)","kind"
"1359","S453",2000,4,50,11,11,0,0,0.810073048827374,5,0,0.625,"(5,4)","kind"
"1362","S454",2000,4,50,9,9,0,0,0.797770088427528,5,0,0.625,"(5,4)","kind"
"1365","S455",2000,4,50,10,10,0,0,0.788927335640138,5,0,0.625,"(5,4)","kind"
"1368","S456",2000,4,50,10,10,0,0,0.806997308727412,5,0,0.625,"(5,4)","kind"
"1371","S457",2000,4,50,9,9,0,0,0.79277201076509,5,0,0.625,"(5,4)","kind"
"1374","S458",2000,4,50,11,11,0,0,0.806612841214917,5,0,0.625,"(5,4)","kind"
"1377","S459",2000,4,50,9,9,0,0,0.789696270665129,5,0,0.625,"(5,4)","kind"
"1380","S460",2000,4,50,12,12,0,0,0.772395232602845,5,0,0.625,"(5,4)","kind"
"1383","S461",2000,4,50,9,9,0,0,0.779315647827759,5,0,0.625,"(5,4)","kind"
"1386","S462",2000,4,50,10,10,0,0,0.788542868127643,5,0,0.625,"(5,4)","kind"
"1389","S463",2000,4,50,12,12,0,0,0.772395232602845,5,0,0.625,"(5,4)","kind"
"1392","S464",2000,4,50,12,12,0,0,0.778546712802768,5,0,0.625,"(5,4)","kind"
"1395","S465",2000,4,50,5,5,0,0,0.795078815840062,5,0,0.625,"(5,4)","kind"
"1398","S466",2000,4,50,12,12,0,0,0.80161476355248,5,0,0.625,"(5,4)","kind"
"1401","S467",2000,4,50,11,11,0,0,0.783929257977701,5,0,0.625,"(5,4)","kind"
"1404","S468",2000,4,50,6,6,0,0,0.779700115340254,5,0,0.625,"(5,4)","kind"
"1407","S469",2000,4,50,15,15,0,0,0.796232218377547,5,0,0.625,"(5,4)","kind"
"1410","S470",2000,4,50,7,7,0,0,0.785851595540177,5,0,0.625,"(5,4)","kind"
"1413","S471",2000,4,50,5,5,0,0,0.798539023452518,5,0,0.625,"(5,4)","kind"
"1416","S472",2000,4,50,10,10,0,0,0.809688581314879,5,0,0.625,"(5,4)","kind"
"1419","S473",2000,4,50,11,11,0,0,0.790849673202614,5,0,0.625,"(5,4)","kind"
"1422","S474",2000,4,50,8,8,0,0,0.800076893502499,5,0,0.625,"(5,4)","kind"
"1425","S475",2000,4,50,9,9,0,0,0.768166089965398,5,0,0.625,"(5,4)","kind"
"1428","S476",2000,4,50,6,6,0,0,0.765090349865436,5,0,0.625,"(5,4)","kind"
"1431","S477",2000,4,50,11,11,0,0,0.79123414071511,5,0,0.625,"(5,4)","kind"
"1434","S478",2000,4,50,9,9,0,0,0.79277201076509,5,0,0.625,"(5,4)","kind"
"1437","S479",2000,4,50,5,5,0,0,0.785851595540177,5,0,0.625,"(5,4)","kind"
"1440","S480",2000,4,50,9,9,0,0,0.786236063052672,5,0,0.625,"(5,4)","kind"
"1443","S481",2000,4,50,13,13,0,0,0.809688581314879,5,0,0.625,"(5,4)","kind"
"1446","S482",2000,4,50,6,6,0,0,0.781237985390234,5,0,0.625,"(5,4)","kind"
"1449","S483",2000,4,50,5,5,0,0,0.80161476355248,5,0,0.625,"(5,4)","kind"
"1452","S484",2000,4,50,9,9,0,0,0.79277201076509,5,0,0.625,"(5,4)","kind"
"1455","S485",2000,4,50,12,12,0,0,0.790465205690119,5,0,0.625,"(5,4)","kind"
"1458","S486",2000,4,50,10,10,0,0,0.764705882352941,5,0,0.625,"(5,4)","kind"
"1461","S487",2000,4,50,8,8,0,0,0.798923490965013,5,0,0.625,"(5,4)","kind"
"1464","S488",2000,4,50,10,10,0,0,0.785851595540177,5,0,0.625,"(5,4)","kind"
"1467","S489",2000,4,50,12,12,0,0,0.811610918877355,5,0,0.625,"(5,4)","kind"
"1470","S490",2000,4,50,8,8,0,0,0.807766243752403,5,0,0.625,"(5,4)","kind"
"1473","S491",2000,4,50,9,9,0,0,0.778546712802768,5,0,0.625,"(5,4)","kind"
"1476","S492",2000,4,50,6,6,0,0,0.788542868127643,5,0,0.625,"(5,4)","kind"
"1479","S493",2000,4,50,9,9,0,0,0.796616685890042,5,0,0.625,"(5,4)","kind"
"1482","S494",2000,4,50,5,5,0,0,0.80161476355248,5,0,0.625,"(5,4)","kind"
"1485","S495",2000,4,50,4,4,0,0,0.780469050365244,5,0,0.625,"(5,4)","kind"
"1488","S496",2000,4,50,7,7,0,0,0.778931180315263,5,0,0.625,"(5,4)","kind"
"1491","S497",2000,4,50,10,10,0,0,0.784698193002691,5,0,0.625,"(5,4)","kind"
"1494","S498",2000,4,50,10,10,0,0,0.771626297577855,5,0,0.625,"(5,4)","kind"
"1497","S499",2000,4,50,7,7,0,0,0.785851595540177,5,0,0.625,"(5,4)","kind"
"1500","S500",2000,4,50,11,11,0,0,0.810073048827374,5,0,0.625,"(5,4)","kind"
"1503","S501",2000,5,50,33,33,0,0,0.788927335640138,5,0,1.25,"(5,5)","kind"
"1506","S502",2000,5,50,29,29,0,0,0.780469050365244,5,0,1.25,"(5,5)","kind"
"1509","S503",2000,5,50,25,25,0,0,0.76316801230296,5,0,1.25,"(5,5)","kind"
"1512","S504",2000,5,50,25,25,0,0,0.760476739715494,5,0,1.25,"(5,5)","kind"
"1515","S505",2000,5,50,33,33,0,0,0.799307958477509,5,0,1.25,"(5,5)","kind"
"1518","S506",2000,5,50,29,29,0,0,0.791618608227605,5,0,1.25,"(5,5)","kind"
"1521","S507",2000,5,50,28,28,0,0,0.767012687427912,5,0,1.25,"(5,5)","kind"
"1524","S508",2000,5,50,28,28,0,0,0.787389465590158,5,0,1.25,"(5,5)","kind"
"1527","S509",2000,5,50,30,30,0,0,0.81122645136486,5,0,1.25,"(5,5)","kind"
"1530","S510",2000,5,50,31,31,0,0,0.783160322952711,5,0,1.25,"(5,5)","kind"
"1533","S511",2000,5,50,18,18,0,0,0.782775855440215,5,0,1.25,"(5,5)","kind"
"1536","S512",2000,5,50,32,32,0,0,0.80238369857747,5,0,1.25,"(5,5)","kind"
"1539","S513",2000,5,50,30,30,0,0,0.786620530565167,5,0,1.25,"(5,5)","kind"
"1542","S514",2000,5,50,25,25,0,0,0.777777777777778,5,0,1.25,"(5,5)","kind"
"1545","S515",2000,5,50,25,25,0,0,0.788542868127643,5,0,1.25,"(5,5)","kind"
"1548","S516",2000,5,50,27,27,0,0,0.790849673202614,5,0,1.25,"(5,5)","kind"
"1551","S517",2000,5,50,34,34,0,0,0.806612841214917,5,0,1.25,"(5,5)","kind"
"1554","S518",2000,5,50,25,25,0,0,0.789311803152634,5,0,1.25,"(5,5)","kind"
"1557","S519",2000,5,50,29,29,0,0,0.782006920415225,5,0,1.25,"(5,5)","kind"
"1560","S520",2000,5,50,26,26,0,0,0.773933102652826,5,0,1.25,"(5,5)","kind"
"1563","S521",2000,5,50,20,20,0,0,0.797770088427528,5,0,1.25,"(5,5)","kind"
"1566","S522",2000,5,50,22,22,0,0,0.766628219915417,5,0,1.25,"(5,5)","kind"
"1569","S523",2000,5,50,37,37,0,0,0.792387543252595,5,0,1.25,"(5,5)","kind"
"1572","S524",2000,5,50,30,30,0,0,0.774317570165321,5,0,1.25,"(5,5)","kind"
"1575","S525",2000,5,50,32,32,0,0,0.793925413302576,5,0,1.25,"(5,5)","kind"
"1578","S526",2000,5,50,30,30,0,0,0.774702037677816,5,0,1.25,"(5,5)","kind"
"1581","S527",2000,5,50,30,30,0,0,0.793540945790081,5,0,1.25,"(5,5)","kind"
"1584","S528",2000,5,50,33,33,0,0,0.786620530565167,5,0,1.25,"(5,5)","kind"
"1587","S529",2000,5,50,32,32,0,0,0.81276432141484,5,0,1.25,"(5,5)","kind"
"1590","S530",2000,5,50,33,33,0,0,0.788927335640138,5,0,1.25,"(5,5)","kind"
"1593","S531",2000,5,50,28,28,0,0,0.782006920415225,5,0,1.25,"(5,5)","kind"
"1596","S532",2000,5,50,25,25,0,0,0.788927335640138,5,0,1.25,"(5,5)","kind"
"1599","S533",2000,5,50,27,27,0,0,0.795078815840062,5,0,1.25,"(5,5)","kind"
"1602","S534",2000,5,50,26,26,0,0,0.805843906189927,5,0,1.25,"(5,5)","kind"
"1605","S535",2000,5,50,33,33,0,0,0.784313725490196,5,0,1.25,"(5,5)","kind"
"1608","S536",2000,5,50,27,27,0,0,0.772395232602845,5,0,1.25,"(5,5)","kind"
"1611","S537",2000,5,50,30,30,0,0,0.795463283352557,5,0,1.25,"(5,5)","kind"
"1614","S538",2000,5,50,26,26,0,0,0.787004998077662,5,0,1.25,"(5,5)","kind"
"1617","S539",2000,5,50,24,24,0,0,0.777393310265283,5,0,1.25,"(5,5)","kind"
"1620","S540",2000,5,50,29,29,0,0,0.781237985390234,5,0,1.25,"(5,5)","kind"
"1623","S541",2000,5,50,29,29,0,0,0.78162245290273,5,0,1.25,"(5,5)","kind"
"1626","S542",2000,5,50,28,28,0,0,0.776624375240292,5,0,1.25,"(5,5)","kind"
"1629","S543",2000,5,50,31,31,0,0,0.803152633602461,5,0,1.25,"(5,5)","kind"
"1632","S544",2000,5,50,30,30,0,0,0.779700115340254,5,0,1.25,"(5,5)","kind"
"1635","S545",2000,5,50,27,27,0,0,0.7920030757401,5,0,1.25,"(5,5)","kind"
"1638","S546",2000,5,50,27,27,0,0,0.803152633602461,5,0,1.25,"(5,5)","kind"
"1641","S547",2000,5,50,30,30,0,0,0.797770088427528,5,0,1.25,"(5,5)","kind"
"1644","S548",2000,5,50,34,34,0,0,0.788158400615148,5,0,1.25,"(5,5)","kind"
"1647","S549",2000,5,50,28,28,0,0,0.791618608227605,5,0,1.25,"(5,5)","kind"
"1650","S550",2000,5,50,26,26,0,0,0.797001153402538,5,0,1.25,"(5,5)","kind"
"1653","S551",2000,5,50,36,36,0,0,0.797385620915033,5,0,1.25,"(5,5)","kind"
"1656","S552",2000,5,50,27,27,0,0,0.787004998077662,5,0,1.25,"(5,5)","kind"
"1659","S553",2000,5,50,31,31,0,0,0.803537101114956,5,0,1.25,"(5,5)","kind"
"1662","S554",2000,5,50,31,31,0,0,0.785467128027682,5,0,1.25,"(5,5)","kind"
"1665","S555",2000,5,50,28,28,0,0,0.805843906189927,5,0,1.25,"(5,5)","kind"
"1668","S556",2000,5,50,31,31,0,0,0.788927335640138,5,0,1.25,"(5,5)","kind"
"1671","S557",2000,5,50,36,36,0,0,0.805074971164937,5,0,1.25,"(5,5)","kind"
"1674","S558",2000,5,50,26,26,0,0,0.788158400615148,5,0,1.25,"(5,5)","kind"
"1677","S559",2000,5,50,25,25,0,0,0.773164167627835,5,0,1.25,"(5,5)","kind"
"1680","S560",2000,5,50,28,28,0,0,0.800845828527489,5,0,1.25,"(5,5)","kind"
"1683","S561",2000,5,50,33,33,0,0,0.81199538638985,5,0,1.25,"(5,5)","kind"
"1686","S562",2000,5,50,34,34,0,0,0.783160322952711,5,0,1.25,"(5,5)","kind"
"1689","S563",2000,5,50,27,27,0,0,0.783929257977701,5,0,1.25,"(5,5)","kind"
