"","sim_num","time","rs","no","n_alive","n_kind","n_realist","n_selfish","vital.space","nf","Rep","fbs","fbsChar","init"
"5401","S180",2000,4,10,16,0,0,16,0.885428681276432,5,0,0.625,"(5,4)","self"
"5431","S181",2000,4,10,19,0,0,19,0.901191849288735,5,0,0.625,"(5,4)","self"
"5461","S182",2000,4,10,13,0,0,13,0.88158400615148,5,0,0.625,"(5,4)","self"
"5491","S183",2000,4,10,18,0,0,18,0.892733564013841,5,0,0.625,"(5,4)","self"
"5521","S184",2000,4,10,20,0,0,20,0.898500576701269,5,0,0.625,"(5,4)","self"
"5551","S185",2000,4,10,18,0,0,18,0.898885044213764,5,0,0.625,"(5,4)","self"
"5581","S186",2000,4,10,19,0,0,19,0.903498654363706,5,0,0.625,"(5,4)","self"
"5611","S187",2000,4,10,16,0,0,16,0.889657823913879,5,0,0.625,"(5,4)","self"
"5641","S188",2000,4,10,18,0,0,18,0.892349096501346,5,0,0.625,"(5,4)","self"
"5671","S189",2000,4,10,19,0,0,19,0.89196462898885,5,0,0.625,"(5,4)","self"
"5701","S190",2000,4,10,18,0,0,18,0.902345251826221,5,0,0.625,"(5,4)","self"
"5731","S191",2000,4,10,18,0,0,18,0.894655901576317,5,0,0.625,"(5,4)","self"
"5761","S192",2000,4,10,11,0,0,11,0.897347174163783,5,0,0.625,"(5,4)","self"
"5791","S193",2000,4,10,20,0,0,20,0.899653979238754,5,0,0.625,"(5,4)","self"
"5821","S194",2000,4,10,14,0,0,14,0.89042675893887,5,0,0.625,"(5,4)","self"
"5851","S195",2000,4,10,19,0,0,19,0.892733564013841,5,0,0.625,"(5,4)","self"
"5881","S196",2000,4,10,15,0,0,15,0.896578239138793,5,0,0.625,"(5,4)","self"
"5911","S197",2000,4,10,12,0,0,12,0.888119953863899,5,0,0.625,"(5,4)","self"
"5941","S198",2000,4,10,18,0,0,18,0.889657823913879,5,0,0.625,"(5,4)","self"
"5971","S199",2000,4,10,16,0,0,16,0.890811226451365,5,0,0.625,"(5,4)","self"
"6001","S200",2000,4,10,17,0,0,17,0.894271434063822,5,0,0.625,"(5,4)","self"
"6031","S201",2000,5,10,32,0,0,32,0.886966551326413,5,0,1.25,"(5,5)","self"
"6061","S202",2000,5,10,36,0,0,36,0.901191849288735,5,0,1.25,"(5,5)","self"
"6091","S203",2000,5,10,40,0,0,40,0.895809304113802,5,0,1.25,"(5,5)","self"
"6121","S204",2000,5,10,37,0,0,37,0.89119569396386,5,0,1.25,"(5,5)","self"
"6151","S205",2000,5,10,34,0,0,34,0.886582083813918,5,0,1.25,"(5,5)","self"
"6181","S206",2000,5,10,32,0,0,32,0.898885044213764,5,0,1.25,"(5,5)","self"
"6211","S207",2000,5,10,28,0,0,28,0.89042675893887,5,0,1.25,"(5,5)","self"
"6241","S208",2000,5,10,32,0,0,32,0.89042675893887,5,0,1.25,"(5,5)","self"
"6271","S209",2000,5,10,37,0,0,37,0.90080738177624,5,0,1.25,"(5,5)","self"
"6301","S210",2000,5,10,34,0,0,34,0.893118031526336,5,0,1.25,"(5,5)","self"
"6331","S211",2000,5,10,30,0,0,30,0.895424836601307,5,0,1.25,"(5,5)","self"
"6361","S212",2000,5,10,32,0,0,32,0.890811226451365,5,0,1.25,"(5,5)","self"
"6391","S213",2000,5,10,38,0,0,38,0.896193771626298,5,0,1.25,"(5,5)","self"
"6421","S214",2000,5,10,38,0,0,38,0.89042675893887,5,0,1.25,"(5,5)","self"
"6451","S215",2000,5,10,36,0,0,36,0.891580161476355,5,0,1.25,"(5,5)","self"
"6481","S216",2000,5,10,34,0,0,34,0.899653979238754,5,0,1.25,"(5,5)","self"
"6511","S217",2000,5,10,32,0,0,32,0.887351018838908,5,0,1.25,"(5,5)","self"
"6541","S218",2000,5,10,31,0,0,31,0.895424836601307,5,0,1.25,"(5,5)","self"
"6571","S219",2000,5,10,33,0,0,33,0.894655901576317,5,0,1.25,"(5,5)","self"
"6601","S220",2000,5,10,30,0,0,30,0.894655901576317,5,0,1.25,"(5,5)","self"
"6631","S221",2000,5,10,34,0,0,34,0.893502499038831,5,0,1.25,"(5,5)","self"
"6661","S222",2000,5,10,35,0,0,35,0.895040369088812,5,0,1.25,"(5,5)","self"
"6691","S223",2000,5,10,31,0,0,31,0.896578239138793,5,0,1.25,"(5,5)","self"
"6721","S224",2000,5,10,37,0,0,37,0.898885044213764,5,0,1.25,"(5,5)","self"
"6751","S225",2000,5,10,30,0,0,30,0.887735486351403,5,0,1.25,"(5,5)","self"
"6781","S226",2000,5,10,38,0,0,38,0.884659746251442,5,0,1.25,"(5,5)","self"
"6811","S227",2000,5,10,35,0,0,35,0.895040369088812,5,0,1.25,"(5,5)","self"
"6841","S228",2000,5,10,32,0,0,32,0.887735486351403,5,0,1.25,"(5,5)","self"
"6871","S229",2000,5,10,27,0,0,27,0.883890811226451,5,0,1.25,"(5,5)","self"
"6901","S230",2000,5,10,38,0,0,38,0.896962706651288,5,0,1.25,"(5,5)","self"
"6931","S231",2000,5,10,38,0,0,38,0.896193771626298,5,0,1.25,"(5,5)","self"
"6961","S232",2000,5,10,35,0,0,35,0.895040369088812,5,0,1.25,"(5,5)","self"
"6991","S233",2000,5,10,33,0,0,33,0.899269511726259,5,0,1.25,"(5,5)","self"
"7021","S234",2000,5,10,34,0,0,34,0.883890811226451,5,0,1.25,"(5,5)","self"
"7051","S235",2000,5,10,36,0,0,36,0.886966551326413,5,0,1.25,"(5,5)","self"
"7081","S236",2000,5,10,37,0,0,37,0.89196462898885,5,0,1.25,"(5,5)","self"
"7111","S237",2000,5,10,37,0,0,37,0.891580161476355,5,0,1.25,"(5,5)","self"
"7141","S238",2000,5,10,32,0,0,32,0.886197616301423,5,0,1.25,"(5,5)","self"
"7171","S239",2000,5,10,36,0,0,36,0.895040369088812,5,0,1.25,"(5,5)","self"
"7201","S240",2000,5,10,34,0,0,34,0.893118031526336,5,0,1.25,"(5,5)","self"
"7231","S241",2000,5,10,37,0,0,37,0.896962706651288,5,0,1.25,"(5,5)","self"
"7261","S242",2000,5,10,41,0,0,41,0.898500576701269,5,0,1.25,"(5,5)","self"
"7291","S243",2000,5,10,36,0,0,36,0.889657823913879,5,0,1.25,"(5,5)","self"
"7321","S244",2000,5,10,34,0,0,34,0.890042291426374,5,0,1.25,"(5,5)","self"
"7351","S245",2000,5,10,38,0,0,38,0.90003844675125,5,0,1.25,"(5,5)","self"
"7381","S246",2000,5,10,36,0,0,36,0.896193771626298,5,0,1.25,"(5,5)","self"
"7411","S247",2000,5,10,33,0,0,33,0.902345251826221,5,0,1.25,"(5,5)","self"
"7441","S248",2000,5,10,31,0,0,31,0.880046136101499,5,0,1.25,"(5,5)","self"
"7471","S249",2000,5,10,35,0,0,35,0.895809304113802,5,0,1.25,"(5,5)","self"
"7501","S250",2000,5,10,38,0,0,38,0.89119569396386,5,0,1.25,"(5,5)","self"
"7531","S251",2000,5,10,34,0,0,34,0.886197616301423,5,0,1.25,"(5,5)","self"
"7561","S252",2000,5,10,34,0,0,34,0.896193771626298,5,0,1.25,"(5,5)","self"
"7591","S253",2000,5,10,36,0,0,36,0.897731641676278,5,0,1.25,"(5,5)","self"
"7621","S254",2000,5,10,35,0,0,35,0.899269511726259,5,0,1.25,"(5,5)","self"
"7651","S255",2000,5,10,33,0,0,33,0.888119953863899,5,0,1.25,"(5,5)","self"
"7681","S256",2000,5,10,36,0,0,36,0.898500576701269,5,0,1.25,"(5,5)","self"
"7711","S257",2000,5,10,33,0,0,33,0.881199538638985,5,0,1.25,"(5,5)","self"
"7741","S258",2000,5,10,34,0,0,34,0.88158400615148,5,0,1.25,"(5,5)","self"
"7771","S259",2000,5,10,37,0,0,37,0.898116109188774,5,0,1.25,"(5,5)","self"
"7801","S260",2000,5,10,33,0,0,33,0.900422914263745,5,0,1.25,"(5,5)","self"
"7831","S261",2000,5,10,31,0,0,31,0.883121876201461,5,0,1.25,"(5,5)","self"
"7861","S262",2000,5,10,35,0,0,35,0.895040369088812,5,0,1.25,"(5,5)","self"
"7891","S263",2000,5,10,36,0,0,36,0.909265667051134,5,0,1.25,"(5,5)","self"
"7921","S264",2000,5,10,35,0,0,35,0.90080738177624,5,0,1.25,"(5,5)","self"
"7951","S265",2000,5,10,36,0,0,36,0.901960784313726,5,0,1.25,"(5,5)","self"
"7981","S266",2000,5,10,32,0,0,32,0.883890811226451,5,0,1.25,"(5,5)","self"
"8011","S267",2000,5,10,32,0,0,32,0.889657823913879,5,0,1.25,"(5,5)","self"
"8041","S268",2000,5,10,32,0,0,32,0.895424836601307,5,0,1.25,"(5,5)","self"
"8071","S269",2000,5,10,35,0,0,35,0.894655901576317,5,0,1.25,"(5,5)","self"
"8101","S270",2000,5,10,33,0,0,33,0.893502499038831,5,0,1.25,"(5,5)","self"
"8131","S271",2000,5,10,37,0,0,37,0.893502499038831,5,0,1.25,"(5,5)","self"
"8161","S272",2000,5,10,36,0,0,36,0.886582083813918,5,0,1.25,"(5,5)","self"
"8191","S273",2000,5,10,31,0,0,31,0.90157631680123,5,0,1.25,"(5,5)","self"
"8221","S274",2000,5,10,38,0,0,38,0.892733564013841,5,0,1.25,"(5,5)","self"
"8251","S275",2000,5,10,38,0,0,38,0.899653979238754,5,0,1.25,"(5,5)","self"
"8281","S276",2000,5,10,33,0,0,33,0.89119569396386,5,0,1.25,"(5,5)","self"
"8311","S277",2000,5,10,35,0,0,35,0.893886966551326,5,0,1.25,"(5,5)","self"
"8341","S278",2000,5,10,37,0,0,37,0.893502499038831,5,0,1.25,"(5,5)","self"
"8371","S279",2000,5,10,26,0,0,26,0.898116109188774,5,0,1.25,"(5,5)","self"
"8401","S280",2000,5,10,36,0,0,36,0.899269511726259,5,0,1.25,"(5,5)","self"
"8431","S281",2000,5,10,29,0,0,29,0.889657823913879,5,0,1.25,"(5,5)","self"
"8461","S282",2000,5,10,38,0,0,38,0.895424836601307,5,0,1.25,"(5,5)","self"
"8491","S283",2000,5,10,35,0,0,35,0.905805459438677,5,0,1.25,"(5,5)","self"
"8521","S284",2000,5,10,33,0,0,33,0.889273356401384,5,0,1.25,"(5,5)","self"
"8551","S285",2000,5,10,36,0,0,36,0.896193771626298,5,0,1.25,"(5,5)","self"
"8581","S286",2000,5,10,39,0,0,39,0.904652056901192,5,0,1.25,"(5,5)","self"
"8611","S287",2000,5,10,35,0,0,35,0.884275278738947,5,0,1.25,"(5,5)","self"
"8641","S288",2000,5,10,28,0,0,28,0.897347174163783,5,0,1.25,"(5,5)","self"
"8671","S289",2000,5,10,37,0,0,37,0.891580161476355,5,0,1.25,"(5,5)","self"
"8701","S290",2000,5,10,34,0,0,34,0.899653979238754,5,0,1.25,"(5,5)","self"
"8731","S291",2000,5,10,36,0,0,36,0.886966551326413,5,0,1.25,"(5,5)","self"
"8761","S292",2000,5,10,29,0,0,29,0.896193771626298,5,0,1.25,"(5,5)","self"
"8791","S293",2000,5,10,31,0,0,31,0.892733564013841,5,0,1.25,"(5,5)","self"
"8821","S294",2000,5,10,32,0,0,32,0.896193771626298,5,0,1.25,"(5,5)","self"
"8851","S295",2000,5,10,34,0,0,34,0.894655901576317,5,0,1.25,"(5,5)","self"
"8881","S296",2000,5,10,31,0,0,31,0.895040369088812,5,0,1.25,"(5,5)","self"
"8911","S297",2000,5,10,33,0,0,33,0.893886966551326,5,0,1.25,"(5,5)","self"
"8941","S298",2000,5,10,37,0,0,37,0.90080738177624,5,0,1.25,"(5,5)","self"
"8971","S299",2000,5,10,35,0,0,35,0.894271434063822,5,0,1.25,"(5,5)","self"
"9001","S300",2000,5,10,36,0,0,36,0.90003844675125,5,0,1.25,"(5,5)","self"
"9031","S301",2000,3,20,4,0,0,4,0.859284890426759,5,0,0.3125,"(5,3)","self"
"9061","S302",2000,3,20,4,0,0,4,0.862745098039216,5,0,0.3125,"(5,3)","self"
"9091","S303",2000,3,20,7,0,0,7,0.86159169550173,5,0,0.3125,"(5,3)","self"
"9121","S304",2000,3,20,4,0,0,4,0.875048058439062,5,0,0.3125,"(5,3)","self"
"9151","S305",2000,3,20,4,0,0,4,0.864667435601692,5,0,0.3125,"(5,3)","self"
"9181","S306",2000,3,20,5,0,0,5,0.868127643214148,5,0,0.3125,"(5,3)","self"
"9211","S307",2000,3,20,2,0,0,2,0.860053825451749,5,0,0.3125,"(5,3)","self"
"9241","S308",2000,3,20,6,0,0,6,0.869281045751634,5,0,0.3125,"(5,3)","self"
"9271","S309",2000,3,20,5,0,0,5,0.855440215301807,5,0,0.3125,"(5,3)","self"
"9301","S310",2000,3,20,7,0,0,7,0.878892733564014,5,0,0.3125,"(5,3)","self"
"9331","S311",2000,3,20,7,0,0,7,0.861207227989235,5,0,0.3125,"(5,3)","self"
"9361","S312",2000,3,20,3,0,0,3,0.846597462514418,5,0,0.3125,"(5,3)","self"
"9391","S313",2000,3,20,6,0,0,6,0.865436370626682,5,0,0.3125,"(5,3)","self"
"9421","S314",2000,3,20,2,0,0,2,0.861976163014225,5,0,0.3125,"(5,3)","self"
"9451","S315",2000,3,20,3,0,0,3,0.862745098039216,5,0,0.3125,"(5,3)","self"
"9481","S316",2000,3,20,4,0,0,4,0.875432525951557,5,0,0.3125,"(5,3)","self"
"9511","S317",2000,3,20,5,0,0,5,0.872741253364091,5,0,0.3125,"(5,3)","self"
"9541","S318",2000,3,20,2,0,0,2,0.849673202614379,5,0,0.3125,"(5,3)","self"
"9571","S319",2000,3,20,3,0,0,3,0.876201460976547,5,0,0.3125,"(5,3)","self"
"9601","S320",2000,3,20,2,0,0,2,0.858515955401769,5,0,0.3125,"(5,3)","self"
"9631","S321",2000,3,20,7,0,0,7,0.856978085351788,5,0,0.3125,"(5,3)","self"
"9661","S322",2000,3,20,3,0,0,3,0.866589773164168,5,0,0.3125,"(5,3)","self"
"9691","S323",2000,3,20,5,0,0,5,0.883506343713956,5,0,0.3125,"(5,3)","self"
"9721","S324",2000,3,20,3,0,0,3,0.863129565551711,5,0,0.3125,"(5,3)","self"
"9751","S325",2000,3,20,4,0,0,4,0.873894655901576,5,0,0.3125,"(5,3)","self"
"9781","S326",2000,3,20,5,0,0,5,0.880430603613995,5,0,0.3125,"(5,3)","self"
"9811","S327",2000,3,20,4,0,0,4,0.868127643214148,5,0,0.3125,"(5,3)","self"
"9841","S328",2000,3,20,5,0,0,5,0.868512110726644,5,0,0.3125,"(5,3)","self"
"9871","S329",2000,3,20,6,0,0,6,0.858515955401769,5,0,0.3125,"(5,3)","self"
"9901","S330",2000,3,20,1,0,0,1,0.870818915801615,5,0,0.3125,"(5,3)","self"
"9931","S331",2000,3,20,7,0,0,7,0.869665513264129,5,0,0.3125,"(5,3)","self"
"9961","S332",2000,3,20,5,0,0,5,0.861207227989235,5,0,0.3125,"(5,3)","self"
"9991","S333",2000,3,20,6,0,0,6,0.877739331026528,5,0,0.3125,"(5,3)","self"
"10021","S334",2000,3,20,3,0,0,3,0.867358708189158,5,0,0.3125,"(5,3)","self"
"10051","S335",2000,3,20,4,0,0,4,0.865436370626682,5,0,0.3125,"(5,3)","self"
"10081","S336",2000,3,20,7,0,0,7,0.866205305651672,5,0,0.3125,"(5,3)","self"
"10111","S337",2000,3,20,7,0,0,7,0.875432525951557,5,0,0.3125,"(5,3)","self"
"10141","S338",2000,3,20,5,0,0,5,0.877354863514033,5,0,0.3125,"(5,3)","self"
"10171","S339",2000,3,20,4,0,0,4,0.865051903114187,5,0,0.3125,"(5,3)","self"
"10201","S340",2000,3,20,6,0,0,6,0.870818915801615,5,0,0.3125,"(5,3)","self"
"10231","S341",2000,3,20,9,0,0,9,0.875048058439062,5,0,0.3125,"(5,3)","self"
"10261","S342",2000,3,20,6,0,0,6,0.881968473663975,5,0,0.3125,"(5,3)","self"
"10291","S343",2000,3,20,7,0,0,7,0.883890811226451,5,0,0.3125,"(5,3)","self"
"10321","S344",2000,3,20,9,0,0,9,0.8719723183391,5,0,0.3125,"(5,3)","self"
"10351","S345",2000,3,20,5,0,0,5,0.855440215301807,5,0,0.3125,"(5,3)","self"
"10381","S346",2000,3,20,8,0,0,8,0.868512110726644,5,0,0.3125,"(5,3)","self"
"10411","S347",2000,3,20,3,0,0,3,0.852748942714341,5,0,0.3125,"(5,3)","self"
"10441","S348",2000,3,20,5,0,0,5,0.863514033064206,5,0,0.3125,"(5,3)","self"
"10471","S349",2000,3,20,4,0,0,4,0.865820838139177,5,0,0.3125,"(5,3)","self"
"10501","S350",2000,3,20,4,0,0,4,0.885044213763937,5,0,0.3125,"(5,3)","self"
"10531","S351",2000,3,20,6,0,0,6,0.858515955401769,5,0,0.3125,"(5,3)","self"
"10561","S352",2000,3,20,4,0,0,4,0.860438292964245,5,0,0.3125,"(5,3)","self"
"10591","S353",2000,3,20,5,0,0,5,0.868127643214148,5,0,0.3125,"(5,3)","self"
"10621","S354",2000,3,20,7,0,0,7,0.881968473663975,5,0,0.3125,"(5,3)","self"
"10651","S355",2000,3,20,2,0,0,2,0.883890811226451,5,0,0.3125,"(5,3)","self"
"10681","S356",2000,3,20,3,0,0,3,0.881199538638985,5,0,0.3125,"(5,3)","self"
"10711","S357",2000,3,20,8,0,0,8,0.872741253364091,5,0,0.3125,"(5,3)","self"
"10741","S358",2000,3,20,5,0,0,5,0.872356785851596,5,0,0.3125,"(5,3)","self"
"10771","S359",2000,3,20,4,0,0,4,0.875432525951557,5,0,0.3125,"(5,3)","self"
"10801","S360",2000,3,20,6,0,0,6,0.87120338331411,5,0,0.3125,"(5,3)","self"
"10831","S361",2000,3,20,1,0,0,1,0.864667435601692,5,0,0.3125,"(5,3)","self"
"10861","S362",2000,3,20,3,0,0,3,0.876970396001538,5,0,0.3125,"(5,3)","self"
"10891","S363",2000,3,20,3,0,0,3,0.855055747789312,5,0,0.3125,"(5,3)","self"
"10921","S364",2000,3,20,4,0,0,4,0.85198000768935,5,0,0.3125,"(5,3)","self"
"10951","S365",2000,3,20,2,0,0,2,0.854671280276817,5,0,0.3125,"(5,3)","self"
"10981","S366",2000,3,20,5,0,0,5,0.880430603613995,5,0,0.3125,"(5,3)","self"
"11011","S367",2000,3,20,5,0,0,5,0.855440215301807,5,0,0.3125,"(5,3)","self"
"11041","S368",2000,3,20,4,0,0,4,0.872741253364091,5,0,0.3125,"(5,3)","self"
"11071","S369",2000,3,20,7,0,0,7,0.875432525951557,5,0,0.3125,"(5,3)","self"
"11101","S370",2000,3,20,3,0,0,3,0.871587850826605,5,0,0.3125,"(5,3)","self"
"11131","S371",2000,3,20,7,0,0,7,0.868896578239139,5,0,0.3125,"(5,3)","self"
"11161","S372",2000,3,20,7,0,0,7,0.867358708189158,5,0,0.3125,"(5,3)","self"
"11191","S373",2000,3,20,6,0,0,6,0.865436370626682,5,0,0.3125,"(5,3)","self"
"11221","S374",2000,3,20,5,0,0,5,0.859669357939254,5,0,0.3125,"(5,3)","self"
"11251","S375",2000,3,20,1,0,0,1,0.862360630526721,5,0,0.3125,"(5,3)","self"
"11281","S376",2000,3,20,2,0,0,2,0.866205305651672,5,0,0.3125,"(5,3)","self"
"11311","S377",2000,3,20,5,0,0,5,0.845059592464437,5,0,0.3125,"(5,3)","self"
"11341","S378",2000,3,20,2,0,0,2,0.858131487889273,5,0,0.3125,"(5,3)","self"
"11371","S379",2000,3,20,4,0,0,4,0.868127643214148,5,0,0.3125,"(5,3)","self"
"11401","S380",2000,3,20,7,0,0,7,0.876585928489043,5,0,0.3125,"(5,3)","self"
"11431","S381",2000,3,20,5,0,0,5,0.860053825451749,5,0,0.3125,"(5,3)","self"
"11461","S382",2000,3,20,3,0,0,3,0.870818915801615,5,0,0.3125,"(5,3)","self"
"11491","S383",2000,3,20,5,0,0,5,0.867358708189158,5,0,0.3125,"(5,3)","self"
"11521","S384",2000,3,20,4,0,0,4,0.863514033064206,5,0,0.3125,"(5,3)","self"
"11551","S385",2000,3,20,8,0,0,8,0.872356785851596,5,0,0.3125,"(5,3)","self"
"11581","S386",2000,3,20,5,0,0,5,0.87120338331411,5,0,0.3125,"(5,3)","self"
"11611","S387",2000,3,20,6,0,0,6,0.863514033064206,5,0,0.3125,"(5,3)","self"
"11641","S388",2000,3,20,5,0,0,5,0.876201460976547,5,0,0.3125,"(5,3)","self"
"11671","S389",2000,3,20,7,0,0,7,0.884275278738947,5,0,0.3125,"(5,3)","self"
"11701","S390",2000,3,20,5,0,0,5,0.855824682814302,5,0,0.3125,"(5,3)","self"
"11731","S391",2000,3,20,4,0,0,4,0.868896578239139,5,0,0.3125,"(5,3)","self"
"11761","S392",2000,3,20,4,0,0,4,0.873894655901576,5,0,0.3125,"(5,3)","self"
"11791","S393",2000,3,20,4,0,0,4,0.848135332564398,5,0,0.3125,"(5,3)","self"
"11821","S394",2000,3,20,3,0,0,3,0.859669357939254,5,0,0.3125,"(5,3)","self"
"11851","S395",2000,3,20,4,0,0,4,0.860053825451749,5,0,0.3125,"(5,3)","self"
"11881","S396",2000,3,20,6,0,0,6,0.865820838139177,5,0,0.3125,"(5,3)","self"
"11911","S397",2000,3,20,4,0,0,4,0.869281045751634,5,0,0.3125,"(5,3)","self"
"11941","S398",2000,3,20,7,0,0,7,0.870049980776624,5,0,0.3125,"(5,3)","self"
"11971","S399",2000,3,20,7,0,0,7,0.861207227989235,5,0,0.3125,"(5,3)","self"
"12001","S400",2000,3,20,2,0,0,2,0.86159169550173,5,0,0.3125,"(5,3)","self"
"12031","S401",2000,4,20,12,0,0,12,0.871587850826605,5,0,0.625,"(5,4)","self"
"12061","S402",2000,4,20,13,0,0,13,0.885044213763937,5,0,0.625,"(5,4)","self"
"12091","S403",2000,4,20,12,0,0,12,0.863898500576701,5,0,0.625,"(5,4)","self"
"12121","S404",2000,4,20,13,0,0,13,0.870049980776624,5,0,0.625,"(5,4)","self"
"12151","S405",2000,4,20,11,0,0,11,0.856978085351788,5,0,0.625,"(5,4)","self"
"12181","S406",2000,4,20,16,0,0,16,0.863898500576701,5,0,0.625,"(5,4)","self"
"12211","S407",2000,4,20,15,0,0,15,0.858515955401769,5,0,0.625,"(5,4)","self"
"12241","S408",2000,4,20,16,0,0,16,0.870049980776624,5,0,0.625,"(5,4)","self"
"12271","S409",2000,4,20,18,0,0,18,0.868512110726644,5,0,0.625,"(5,4)","self"
"12301","S410",2000,4,20,16,0,0,16,0.859284890426759,5,0,0.625,"(5,4)","self"
"12331","S411",2000,4,20,12,0,0,12,0.863129565551711,5,0,0.625,"(5,4)","self"
"12361","S412",2000,4,20,16,0,0,16,0.884275278738947,5,0,0.625,"(5,4)","self"
"12391","S413",2000,4,20,16,0,0,16,0.865051903114187,5,0,0.625,"(5,4)","self"
"12421","S414",2000,4,20,13,0,0,13,0.870049980776624,5,0,0.625,"(5,4)","self"
"12451","S415",2000,4,20,13,0,0,13,0.879661668589004,5,0,0.625,"(5,4)","self"
"12481","S416",2000,4,20,13,0,0,13,0.860438292964245,5,0,0.625,"(5,4)","self"
"12511","S417",2000,4,20,17,0,0,17,0.873510188389081,5,0,0.625,"(5,4)","self"
"12541","S418",2000,4,20,12,0,0,12,0.873894655901576,5,0,0.625,"(5,4)","self"
"12571","S419",2000,4,20,13,0,0,13,0.87043444828912,5,0,0.625,"(5,4)","self"
"12601","S420",2000,4,20,10,0,0,10,0.866205305651672,5,0,0.625,"(5,4)","self"
"12631","S421",2000,4,20,20,0,0,20,0.87043444828912,5,0,0.625,"(5,4)","self"
"12661","S422",2000,4,20,12,0,0,12,0.8719723183391,5,0,0.625,"(5,4)","self"
"12691","S423",2000,4,20,12,0,0,12,0.876970396001538,5,0,0.625,"(5,4)","self"
"12721","S424",2000,4,20,15,0,0,15,0.865820838139177,5,0,0.625,"(5,4)","self"
"12751","S425",2000,4,20,14,0,0,14,0.868127643214148,5,0,0.625,"(5,4)","self"
"12781","S426",2000,4,20,14,0,0,14,0.870049980776624,5,0,0.625,"(5,4)","self"
"12811","S427",2000,4,20,15,0,0,15,0.854286812764321,5,0,0.625,"(5,4)","self"
"12841","S428",2000,4,20,13,0,0,13,0.863514033064206,5,0,0.625,"(5,4)","self"
"12871","S429",2000,4,20,15,0,0,15,0.856209150326797,5,0,0.625,"(5,4)","self"
"12901","S430",2000,4,20,18,0,0,18,0.863898500576701,5,0,0.625,"(5,4)","self"
"12931","S431",2000,4,20,14,0,0,14,0.855440215301807,5,0,0.625,"(5,4)","self"
"12961","S432",2000,4,20,12,0,0,12,0.860438292964245,5,0,0.625,"(5,4)","self"
"12991","S433",2000,4,20,12,0,0,12,0.864282968089196,5,0,0.625,"(5,4)","self"
"13021","S434",2000,4,20,11,0,0,11,0.869665513264129,5,0,0.625,"(5,4)","self"
"13051","S435",2000,4,20,6,0,0,6,0.853902345251826,5,0,0.625,"(5,4)","self"
"13081","S436",2000,4,20,11,0,0,11,0.856978085351788,5,0,0.625,"(5,4)","self"
"13111","S437",2000,4,20,12,0,0,12,0.86159169550173,5,0,0.625,"(5,4)","self"
"13141","S438",2000,4,20,13,0,0,13,0.865051903114187,5,0,0.625,"(5,4)","self"
"13171","S439",2000,4,20,17,0,0,17,0.858900422914264,5,0,0.625,"(5,4)","self"
"13201","S440",2000,4,20,17,0,0,17,0.874663590926567,5,0,0.625,"(5,4)","self"
"13231","S441",2000,4,20,10,0,0,10,0.875432525951557,5,0,0.625,"(5,4)","self"
"13261","S442",2000,4,20,11,0,0,11,0.85198000768935,5,0,0.625,"(5,4)","self"
"13291","S443",2000,4,20,14,0,0,14,0.875048058439062,5,0,0.625,"(5,4)","self"
"13321","S444",2000,4,20,12,0,0,12,0.866589773164168,5,0,0.625,"(5,4)","self"
"13351","S445",2000,4,20,16,0,0,16,0.868127643214148,5,0,0.625,"(5,4)","self"
"13381","S446",2000,4,20,17,0,0,17,0.872356785851596,5,0,0.625,"(5,4)","self"
"13411","S447",2000,4,20,14,0,0,14,0.864282968089196,5,0,0.625,"(5,4)","self"
"13441","S448",2000,4,20,14,0,0,14,0.854671280276817,5,0,0.625,"(5,4)","self"
"13471","S449",2000,4,20,13,0,0,13,0.868896578239139,5,0,0.625,"(5,4)","self"
"13501","S450",2000,4,20,13,0,0,13,0.868127643214148,5,0,0.625,"(5,4)","self"
"13531","S451",2000,4,20,17,0,0,17,0.86159169550173,5,0,0.625,"(5,4)","self"
"13561","S452",2000,4,20,15,0,0,15,0.873894655901576,5,0,0.625,"(5,4)","self"
"13591","S453",2000,4,20,9,0,0,9,0.869281045751634,5,0,0.625,"(5,4)","self"
"13621","S454",2000,4,20,11,0,0,11,0.868896578239139,5,0,0.625,"(5,4)","self"
"13651","S455",2000,4,20,14,0,0,14,0.867358708189158,5,0,0.625,"(5,4)","self"
"13681","S456",2000,4,20,15,0,0,15,0.867743175701653,5,0,0.625,"(5,4)","self"
"13711","S457",2000,4,20,16,0,0,16,0.873894655901576,5,0,0.625,"(5,4)","self"
"13741","S458",2000,4,20,15,0,0,15,0.87043444828912,5,0,0.625,"(5,4)","self"
"13771","S459",2000,4,20,13,0,0,13,0.869665513264129,5,0,0.625,"(5,4)","self"
"13801","S460",2000,4,20,16,0,0,16,0.870049980776624,5,0,0.625,"(5,4)","self"
"13831","S461",2000,4,20,13,0,0,13,0.868512110726644,5,0,0.625,"(5,4)","self"
"13861","S462",2000,4,20,15,0,0,15,0.879661668589004,5,0,0.625,"(5,4)","self"
"13891","S463",2000,4,20,12,0,0,12,0.875432525951557,5,0,0.625,"(5,4)","self"
"13921","S464",2000,4,20,13,0,0,13,0.854286812764321,5,0,0.625,"(5,4)","self"
"13951","S465",2000,4,20,15,0,0,15,0.87043444828912,5,0,0.625,"(5,4)","self"
"13981","S466",2000,4,20,18,0,0,18,0.879277201076509,5,0,0.625,"(5,4)","self"
"14011","S467",2000,4,20,11,0,0,11,0.86159169550173,5,0,0.625,"(5,4)","self"
